2127,14:06:14,51.941296,0.4807538,26444
2128,14:06:33,51.940113,0.4831676,26564
2129,14:06:52,51.938606,0.485053,26679
2130,14:07:11,51.937115,0.4865795,26792
2131,14:07:30,51.935768,0.4885282,26906
2132,14:07:49,51.934464,0.4904511,27020
2133,14:08:08,51.933346,0.4929224,27132
2134,14:08:27,51.932415,0.4952149,27246
2136,14:09:05,51.930363,0.4983158,25737
2137,14:09:24,51.929077,0.4984872,24865
2139,14:10:02,51.925274,0.4991081,23302
2140,14:10:21,51.923111,0.4998931,22597
2141,14:10:40,51.922153,0.500151,21939
2142,14:10:59,51.920506,0.4991631,21285
2143,14:11:18,51.918232,0.4992406,20679
2144,14:11:37,51.916683,0.4996884,20129
2145,14:11:56,51.914421,0.499838,19580
2146,14:12:15,51.912121,0.5003556,19060
2147,14:12:34,51.909317,0.500379,18551
2148,14:12:53,51.907185,0.502002,18060
2149,14:13:12,51.905613,0.5031983,17577
2150,14:13:31,51.903854,0.5046806,17124
2151,14:13:50,51.901745,0.5060003,16682
2152,14:14:09,51.899582,0.5070505,16260
2153,14:14:28,51.897312,0.5075476,15855
2154,14:14:47,51.894482,0.507971,15462
2155,14:15:06,51.892284,0.5101876,15077
2156,14:15:25,51.890736,0.5130635,14701
2157,14:15:44,51.889084,0.5150694,14340
2158,14:16:03,51.887253,0.5170627,13980
2159,14:16:22,51.88636,0.5195138,13631
2160,14:16:41,51.885971,0.5215305,13292
2161,14:17:00,51.88485,0.5242963,12972
2162,14:17:19,51.883762,0.5280451,12658
2163,14:17:38,51.883293,0.5306545,12352
2164,14:17:57,51.882629,0.5338623,12053
2165,14:18:16,51.881992,0.5378984,11757
2166,14:18:35,51.882053,0.5424981,11475
2167,14:18:54,51.882248,0.5473372,11201
2168,14:19:13,51.882076,0.5523854,10924
2169,14:19:32,51.882622,0.5568824,10651
2170,14:19:51,51.882744,0.5601863,10387
2171,14:20:10,51.882126,0.5635582,10123
2172,14:20:29,51.882,0.5666944,9861
2173,14:20:48,51.881859,0.5703763,9608
2174,14:21:07,51.881783,0.5735528,9357
2175,14:21:26,51.881748,0.5772329,9109
2176,14:21:45,51.881702,0.5805586,8865
2177,14:22:04,51.881588,0.583724,8627
2178,14:22:23,51.881401,0.586827,8393
2179,14:22:42,51.881336,0.5895463,8149
2180,14:23:01,51.881142,0.5920412,7916
2181,14:23:20,51.880859,0.5947674,7691
2182,14:23:39,51.880333,0.5974079,7469
2183,14:23:58,51.880375,0.5998653,7249
2184,14:24:17,51.880672,0.6025259,7026
2185,14:24:36,51.880844,0.6055065,6816
2186,14:24:55,51.880474,0.607814,6599
2187,14:25:14,51.880356,0.6099652,6389
2188,14:25:33,51.88039,0.6114218,6179
2189,14:25:52,51.880489,0.6130876,5977
2190,14:26:11,51.880207,0.6147931,5773
2191,14:26:30,51.87965,0.6161068,5570
2192,14:26:49,51.879013,0.6170044,5372
2193,14:27:08,51.878113,0.6170272,5168
2194,14:27:27,51.877235,0.6174345,4979
2195,14:27:46,51.876671,0.6174809,4778
2196,14:28:05,51.875866,0.6172249,4591
2197,14:28:24,51.875412,0.6166668,4406
2198,14:28:43,51.874725,0.6164374,4219
2199,14:29:02,51.874271,0.617065,4035
2200,14:29:21,51.873997,0.6171965,3854
2201,14:29:40,51.873802,0.6177853,3672
2202,14:29:59,51.873466,0.618362,3500
2203,14:30:18,51.873093,0.6185127,3326
2204,14:30:37,51.872551,0.6187876,3160
2205,14:30:56,51.872379,0.6185863,2990
2206,14:31:15,51.872334,0.618616,2823
2207,14:31:34,51.871563,0.6186966,2655
2208,14:31:53,51.870575,0.6184724,2488
2209,14:32:12,51.869678,0.61866,2324
2210,14:32:31,51.868961,0.6192178,2162
2211,14:32:50,51.868671,0.6193234,1995
2212,14:33:09,51.868225,0.6194584,1836
2213,14:33:28,51.867512,0.6196652,1672
2214,14:33:47,51.8671,0.6196099,1512
2215,14:34:06,51.866928,0.6195122,1348
2216,14:34:25,51.866566,0.6199325,1188
2217,14:34:44,51.865917,0.6197141,1033
2218,14:35:03,51.865776,0.6200886,878
2219,14:35:22,51.865154,0.6210316,710
2220,14:35:41,51.864506,0.6212729,556
2221,14:36:00,51.864323,0.6217923,413
2222,14:36:19,51.863712,0.6223758,283
2223,14:36:38,51.863194,0.6221758,178
2224,14:36:57,51.86253,0.6219824,48
2225,14:37:15,51.862545,0.6219767,52
2226,14:37:33,51.862553,0.6219779,55
2320,15:05:45,51.862549,0.6219628,57
2321,15:06:03,51.862549,0.6219618,58
2322,15:06:21,51.862553,0.6219533,57
2323,15:06:39,51.862556,0.6219627,56
2324,15:06:57,51.862564,0.6219546,57
2325,15:07:15,51.862556,0.6219633,57
2326,15:07:33,51.862556,0.6219655,57
2327,15:07:51,51.862549,0.6219597,57
2328,15:08:09,51.62553,0.6219677,57
2332,15:09:21,51.86756,0.21966,56
